File,ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
wals-chapter-144,144A-hol,hol,Holoholo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Coupez-1955[ 67],
wals-chapter-144,144A-kll,kll,Kaluli,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Schieffelin-and-Feld-1998[ xx],
wals-chapter-144,144A-kie,kie,Kire,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,Stanhope-1972[ 61],
wals-chapter-144,144A-mda,mda,Mada (in Cameroon),144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,"Barreteau-and-Brunet-2000[ 86, 252]",
wals-chapter-144,144A-mgi,mgi,Magi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SONegV,Thomson-1975a[ 612],
wals-chapter-144,144A-mrs,mrs,Mairasi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Peckham-1982[ 82],
wals-chapter-144,144A-mkl,mkl,Maklew,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Boelaars-1950[ 146],
wals-chapter-144,144A-oks,oks,Oksapmin,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SONegV,,
wals-chapter-144,144A-rru,rru,Runyoro-Rutooro,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Rubongoya-1999[ 175],
wals-chapter-144,144A-tho,tho,Thompson,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,"Thompson-and-Thompson-1992[ 163, 167-170]",
wals-chapter-144,144A-wag,wag,Wagiman,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SONegV,Tryon-1971[ 10],
wals-chapter-144,144A-yqy,yqy,Yaqay,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Boelaars-1950[ 147],
wals-chapter-144,144A-zpr,zpr,Zaparo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,"Peeke-1962[ 130, 157, 200]",
wals-chapter-144,144A-aja,aja,Aja,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Santandrea-1976[ 61],
wals-chapter-144,144A-aab,aab,Arapesh (Abu),144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Nekitel-1985[ 101],
wals-chapter-144,144A-bia,bia,Bira,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Kutsch-Lojenga-2003[ 469],
wals-chapter-144,144A-boa,boa,Boazi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Boelaars-1950[ 144],
wals-chapter-144,144A-chj,chj,Chuj,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",OptDoubleNeg,"Buenrostros-1991[ 35, 68]",
wals-chapter-144,144A-deu,deu,Deuri,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Brown-1895[ 22];Goswami-1994[ 18],
wals-chapter-144,144A-gwo,gwo,Gworok,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Adwiraah-1989[ 90],
wals-chapter-144,144A-han,han,Hani,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Lewis-and-Bibo-1996[ 13],
wals-chapter-144,144A-heh,heh,Hehe,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Velten-1899a[ 179-183],
wals-chapter-144,144A-kmw,kmw,Kamu,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Harvey-1990[ 85],
wals-chapter-144,144A-krh,krh,Krahô,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Shell-1952[ 119, 121]",
wals-chapter-144,144A-leb,leb,Lebeo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Gerard-1924[ 47],
wals-chapter-144,144A-luc,luc,Lucazi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Fleisch-2001[185-190, 191]",
wals-chapter-144,144A-mdl,mdl,Matngele,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Tryon-1974[ 51-52],
wals-chapter-144,144A-mbe,mbe,Mbere,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",OptDoubleNeg,Adam-1954[ 76],
wals-chapter-144,144A-mkh,mkh,Mongol (Khamnigan),144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,Janhunen-2003[ 98],
wals-chapter-144,144A-mri,mri,Moraori,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,"Boelaars-1950[ 47, 147]",
wals-chapter-144,144A-one,one,One,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",OptDoubleNeg,,
wals-chapter-144,144A-pis,pis,Pisa,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Boelaars-1950[ 148],
wals-chapter-144,144A-rao,rao,Rao,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Stanhope-1980[ 10-11],
wals-chapter-144,144A-skw,skw,Shekhawati,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,"Gusain-2001[ 55, 67]",
wals-chapter-144,144A-tsz,tsz,Tsez,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,Alekseev-and-Radzhabov-2004[ 145],
wals-chapter-144,144A-yi,yi,Yi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Chen-et-al-1985[ passim];Gao-1958[ passim],
wals-chapter-144,144A-baf,baf,Bafut,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Chumbow-and-Tamanji-1994[ 214],
wals-chapter-144,144A-blz,blz,Balanta,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Fudemann-1999[ 80],
wals-chapter-144,144A-bao,bao,Bao'an,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Wu-2003[ 343],
wals-chapter-144,144A-bnu,bnu,Bularnu,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,"Breen-1980[ 87, 99]",
wals-chapter-144,144A-cui,cui,Cuiba,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Berg-and-Kerr-1973[ 12],
wals-chapter-144,144A-dul,dul,Dulong,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Sun-1982[ 111, passim]",
wals-chapter-144,144A-guh,guh,Guhu-Samane,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",OptDoubleNeg,"Richert-1975[ 797, 787]",
wals-chapter-144,144A-idu,idu,Idu,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Pulu-1978[ 23],
wals-chapter-144,144A-kby,kby,Kabiyé,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Lebikaza-1999[ 308],
wals-chapter-144,144A-kdw,kdw,Kadiwéu,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Sandalo-1997[ 42],
wals-chapter-144,144A-kmr,kmr,Kamoro,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Boelaars-1950[ 48, 94]",
wals-chapter-144,144A-kyp,kyp,Kayapó,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,Thomson-and-Stout-1974b[ 86],
wals-chapter-144,144A-lgi,lgi,Langi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Seidel-1898[ 405],
wals-chapter-144,144A-leg,leg,Lega,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Botne-2003[ 438];Meeussen-1971[ 27, 29, passim]",
wals-chapter-144,144A-lho,lho,Lhomi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,Vesalainen-and-Vesalainen-1980[ 79],
wals-chapter-144,144A-ma,ma,Ma,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Tucker-and-Bryan-1966[ 130-131],
wals-chapter-144,144A-mch,mch,Machiguenga,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Snell-and-Wise-1963[ 136],
wals-chapter-144,144A-mke,mke,Mekeo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Jones-1998a[ 234],
wals-chapter-144,144A-ngj,ngj,Ngadjumaja,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,von-Brandenstein-1980[ passim],
wals-chapter-144,144A-ngu,ngu,Nguna,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,"Schutz-1969a[ 24, passim]",
wals-chapter-144,144A-nyk,nyk,Nyamkad,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Sharma-1992[ 190],
wals-chapter-144,144A-ptw,ptw,Patwin,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Whistler-1977[ 174, passim]",
wals-chapter-144,144A-shh,shh,Sharanahua,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Scott-and-Frantz-1974[ passim],
wals-chapter-144,144A-tiv,tiv,Tiv,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Abraham-1940[ 22],
wals-chapter-144,144A-wom,wom,Womo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,,
wals-chapter-144,144A-bac,bac,Bachamal,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Ford-1990[ passim],
wals-chapter-144,144A-biu,biu,Bisu,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Nishida-1973[ 67],
wals-chapter-144,144A-bob,bob,Bobangi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Whitehead-1899[ 76-77],
wals-chapter-144,144A-coa,coa,Coahuilteco,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Troike-1967[ 328],
wals-chapter-144,144A-ega,ega,Ega,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,,
wals-chapter-144,144A-gla,gla,Gelao,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Edmondson-2008[ 669],
wals-chapter-144,144A-kyr,kyr,Karkar-Yuri,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,Rigden-nd-a[24],
wals-chapter-144,144A-ktc,ktc,Katcha,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Tucker-and-Bryan-1966[ 310],
wals-chapter-144,144A-kga,kga,Kinga,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Wolff-1905[ 80],
wals-chapter-144,144A-kwz,kwz,Kwaza,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,van-der-Voort-2004[ 519],
wals-chapter-144,144A-mua,mua,Makua,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Woodward-1926[ 295-296],
wals-chapter-144,144A-mgk,mgk,Mungaka,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",OptDoubleNeg,Tischhauser-1992[ 24],
wals-chapter-144,144A-nal,nal,Nalik,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,Volker-1998[ 58],
wals-chapter-144,144A-nne,nne,Nengone,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,Tryon-1967b[ 47],
wals-chapter-144,144A-pun,pun,Pungupungu,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Tryon-1974[ 199],
wals-chapter-144,144A-rwa,rwa,Rawa,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Toland-and-Toland-1991[ 119],
wals-chapter-144,144A-svs,svs,Savosavo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Wegener-2008[ 239],
wals-chapter-144,144A-sme,sme,Seme,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,Prost-1964d[ 364-365],
wals-chapter-144,144A-shm,shm,Shambala,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Besha-1993[ 18],
wals-chapter-144,144A-sod,sod,Soddo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Cohen-1931[ 166],
wals-chapter-144,144A-ven,ven,Venda,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Poulos-1990[ 254, 264]",
wals-chapter-144,144A-zaz,zaz,Zazaki,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,,
wals-chapter-144,144A-amx,amx,Anamuxra,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Ingram-2001[ passim],
wals-chapter-144,144A-bas,bas,Basaá,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,"Schurle-1912[ 73, 94]",
wals-chapter-144,144A-bug,bug,Bugis,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Samsuri-1965[ 132],
wals-chapter-144,144A-djn,djn,Djinang,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Waters-1989[ 146-147],
wals-chapter-144,144A-fon,fon,Fongbe,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,Lefebvre-and-Brousseau-2002[ 120-121],
wals-chapter-144,144A-kil,kil,Kiluba,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,DeClercq-1929[ 35],
wals-chapter-144,144A-mag,mag,Magar,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Shepherd-and-Shepherd-1973[ 303],
wals-chapter-144,144A-mtb,mtb,Matuumbi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,Odden-1996[ passim],
wals-chapter-144,144A-mus,mus,Mussau,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,Ross-2002b[ 164],
wals-chapter-144,144A-ngw,ngw,Ngawun,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",NegSVO,Breen-1981b[ 65],
wals-chapter-144,144A-nse,nse,Nsenga,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,Ranger-1928[ 58],
wals-chapter-144,144A-omh,omh,Omaha,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Dorsey-1890[ passim],
wals-chapter-144,144A-rsu,rsu,Romansch (Sursilvan),144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Haiman-1988[ 375-376],
wals-chapter-144,144A-ron,ron,Ron,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Seibert-1998[ 116],
wals-chapter-144,144A-shb,shb,Shabo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,Teferra-1991[ 381-382],
wals-chapter-144,144A-snn,snn,Soninke,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegOV,Diagana-1995[ 212ff],
wals-chapter-144,144A-wau,wau,Waunana,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Loewen-1954[ 49, 53]",
wals-chapter-144,144A-xam,xam,/Xam,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,,
wals-chapter-144,144A-yam,yam,Yaminahua,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Eakin-1991[ 38],
wals-chapter-144,144A-ann,ann,Anindilyakwa,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,"Leeding-1989[ 407, 504-505]",
wals-chapter-144,144A-bbl,bbl,Babole,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Leitch-1994[ 193],
wals-chapter-144,144A-bku,bku,Bakueri,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Kagaya-1992[ 31],
wals-chapter-144,144A-bbu,bbu,Barambu,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",OptDoubleNeg,"Santandrea-1965b[ 116, 163, 167];Tucker-and-Bryan-1966[ 155]",
wals-chapter-144,144A-ige,ige,Igede,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Bergman-1981[ 37],
wals-chapter-144,144A-iwm,iwm,Iwam,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,Conrad-1971[ 56],
wals-chapter-144,144A-kac,kac,Kachari,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,"Endle-1884[ ix, 24]",
wals-chapter-144,144A-kae,kae,Kaki Ae,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,Clifton-1997[ 24],
wals-chapter-144,144A-kyq,kyq,Kyuquot,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",NegVSO,"Rose-1981[ 103, 105]",
wals-chapter-144,144A-mkg,mkg,Mandinka (Gambian),144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegOV,Rowlands-1959[ 87],
wals-chapter-144,144A-mdo,mdo,Mbodomo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SVONeg,Boyd-1997[ 162],
wals-chapter-144,144A-msm,msm,Musom,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Holzknecht-1997b[ 94],
wals-chapter-144,144A-ras,ras,Rashad,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Tucker-and-Bryan-1966[ 297],
wals-chapter-144,144A-sob,sob,Sobei,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,Sterner-and-Ross-2002[ 183],
wals-chapter-144,144A-srb,srb,Sorbian,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Stone-1993[ 666],
wals-chapter-144,144A-thn,thn,Thangmi,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Turin-2000[ passim],
wals-chapter-144,144A-trm,trm,Tirmaga,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Bryant-1999[ 43],
wals-chapter-144,144A-tke,tke,Tokelauan,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,"Hooper-1996[ 16, 19]",
wals-chapter-144,144A-toz,toz,Tonga (in Zambia),144A,"Position of Negative Word With Respect to Subject, Object, and Verb",MorphNeg,Collins-1962[ 44],
wals-chapter-144,144A-wed,wed,Wedau,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,King-1901a[ 21],
wals-chapter-144,144A-agh,agh,Aghem,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,"Anderson-1979[ 118, 123]",
wals-chapter-144,144A-ble,ble,Baule,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,"Carteron-1972[ 42, 69-70]",
wals-chapter-144,144A-bni,bni,Bini,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,"Dunn-1968[ 26, 27, 31, passim]",
wals-chapter-144,144A-cml,cml,Camling,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Ebert-2003[541],
wals-chapter-144,144A-deg,deg,Degema,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",ObligDoubleNeg,Kari-1997[ 47],
wals-chapter-144,144A-dgo,dgo,Dongo,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",More than one position,Tucker-and-Bryan-1966[ 130],
wals-chapter-144,144A-dmk,dmk,Dumaki,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",Other,Lorimer-1939[ 101-102],
wals-chapter-144,144A-hei,hei,Heiltsuk,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",NegVSO,Rath-1981[ 101],
wals-chapter-144,144A-isa,isa,I'saka,144A,"Position of Negative Word With Respect to Subject, Object, and Verb",SOVNeg,"Donohue-and-San-Roque-2002[ 74, 84]",
